condition,video,frames,accuracy,precision_macro,recall_macro,jaccard_macro,prec_Preparation,prec_CalotTriangleDissection,prec_ClippingCutting,prec_GallbladderDissection,prec_GallbladderPackaging,prec_CleaningCoagulation,prec_GallbladderRetraction,rec_Preparation,rec_CalotTriangleDissection,rec_ClippingCutting,rec_GallbladderDissection,rec_GallbladderPackaging,rec_CleaningCoagulation,rec_GallbladderRetraction,jac_Preparation,jac_CalotTriangleDissection,jac_ClippingCutting,jac_GallbladderDissection,jac_GallbladderPackaging,jac_CleaningCoagulation,jac_GallbladderRetraction
CRF28,video64,2398,0.9336947456213511,0.9002928496536141,0.9328507307174112,0.8364346992035074,0.6421052631578947,1.0,0.9423076923076923,0.8839390386869871,0.8990825688073395,0.9846153846153847,0.95,1.0,0.915719696969697,0.9514563106796117,0.9869109947643979,0.9607843137254902,0.7150837988826816,1.0,0.6421052631578947,0.915719696969697,0.8990825688073395,0.8736964078794901,0.8672566371681416,0.7071823204419889,0.95
CRF28,video65,1873,0.9636946075814202,0.7665621097754169,0.8072819101836313,0.7240013794533063,1.0,0.9766666666666667,0.856,1.0,0.8904109589041096,0.0,0.6428571428571429,0.891566265060241,0.982122905027933,0.9907407407407407,0.9802371541501976,0.8333333333333334,0.0,0.972972972972973,0.891566265060241,0.9596069868995634,0.8492063492063492,0.9802371541501976,0.7558139534883721,0.0,0.631578947368421
CRF28,video66,1824,0.9594298245614035,0.9348569336173095,0.899309615895546,0.8609939782383836,1.0,0.9863636363636363,0.9371069182389937,0.9585561497326203,0.9154929577464789,0.7464788732394366,1.0,1.0,1.0,0.93125,0.9862448418156808,0.7831325301204819,0.6162790697674418,0.9782608695652174,1.0,0.9863636363636363,0.8764705882352941,0.945910290237467,0.7303370786516854,0.5096153846153846,0.9782608695652174
CRF28,video67,2353,0.9468763280917977,0.847118022627801,0.9645897786333679,0.8169873031991927,0.965,1.0,0.896551724137931,0.9944506104328524,0.6756756756756757,0.39814814814814814,1.0,1.0,0.9776733254994124,0.9541284403669725,0.9050505050505051,0.9493670886075949,1.0,0.9659090909090909,0.965,0.9776733254994124,0.859504132231405,0.9005025125628141,0.6521739130434783,0.39814814814814814,0.9659090909090909
CRF28,video68,1972,0.8955375253549696,0.8506194454201375,0.8473988912992686,0.7028339512809906,1.0,0.9465558194774347,0.9096045197740112,0.9543726235741445,0.6568627450980392,0.98989898989899,0.4970414201183432,0.5588235294117647,0.9637243047158404,0.9938271604938271,0.9418386491557224,0.9710144927536232,0.5025641025641026,1.0,0.5588235294117647,0.9139908256880734,0.9044943820224719,0.9012567324955116,0.6442307692307693,0.5,0.4970414201183432
CRF28,video69,4575,0.9617486338797814,0.8177691318907355,0.7906228982397376,0.7597526674072272,0.9577464788732394,0.9988165680473373,1.0,0.9537712895377128,0.8636363636363636,0.0,0.9504132231404959,0.9855072463768116,0.9982259018332348,0.814453125,0.9874055415617129,0.7487684729064039,0.0,1.0,0.9444444444444444,0.9970466627288836,0.814453125,0.9423076923076923,0.6696035242290749,0.0,0.9504132231404959
CRF28,video70,1194,0.9262981574539364,0.9001507728005853,0.867386701121277,0.7906488654227842,0.7954545454545454,0.9899396378269618,0.9489795918367347,0.8804071246819338,0.8529411764705882,0.8333333333333334,1.0,1.0,0.9820359281437125,0.93,0.947945205479452,0.9560439560439561,0.4375,0.8181818181818182,0.7954545454545454,0.9723320158102767,0.8857142857142857,0.8398058252427184,0.8207547169811321,0.40229885057471265,0.8181818181818182
CRF28,video71,2515,0.8616302186878728,0.7763198724051322,0.717181518953771,0.6522149111030181,1.0,0.9135234590616376,0.9245283018867925,0.7921182266009852,0.8910256410256411,0.0,0.9130434782608695,0.6111111111111112,0.8240663900414937,0.8032786885245902,0.886438809261301,0.9823321554770318,0.0,0.9130434782608695,0.6111111111111112,0.7644341801385681,0.7538461538461538,0.7191413237924866,0.8769716088328076,0.0,0.84
CRF28,video72,3106,0.8673535093367676,0.8417685482848686,0.8936912138604741,0.7423328474037324,0.979381443298969,0.9116279069767442,0.7724137931034483,1.0,0.6782608695652174,0.5506958250497018,1.0,0.6934306569343066,0.995766299745978,0.9911504424778761,0.7161936560934892,1.0,0.9518900343642611,0.9074074074074074,0.6834532374100719,0.9081081081081082,0.7671232876712328,0.7161936560934892,0.6782608695652174,0.5357833655705996,0.9074074074074074
CRF28,video73,1356,0.9660766961651918,0.951019697559673,0.942571936997077,0.8961585129868438,1.0,0.9782608695652174,0.975,0.9556313993174061,0.7833333333333333,0.9649122807017544,1.0,0.9896907216494846,1.0,0.75,0.975609756097561,1.0,0.9243697478991597,0.9583333333333334,0.9896907216494846,0.9782608695652174,0.7358490566037735,0.9333333333333333,0.7833333333333333,0.8943089430894309,0.9583333333333334
CRF28,video74,1634,0.7876376988984088,0.8358014640749578,0.754653625664866,0.6468430861903556,1.0,0.9320388349514563,1.0,0.7905491698595147,0.9375,0.3181818181818182,0.8723404255319149,0.8390804597701149,0.6956521739130435,0.8217054263565892,0.8755304101838756,0.8823529411764706,0.7777777777777778,0.3904761904761905,0.8390804597701149,0.6620689655172414,0.8217054263565892,0.7106773823191733,0.8333333333333334,0.2916666666666667,0.36936936936936937
CRF28,video75,1923,0.907436297451898,0.7012802237894536,0.7462913459238448,0.62556717399842,1.0,0.7925311203319502,0.56,1.0,0.889763779527559,0.0,0.6666666666666666,0.8442622950819673,1.0,0.75,0.9018456375838926,0.8188405797101449,0.0,0.9090909090909091,0.8442622950819673,0.7925311203319502,0.47191011235955055,0.9018456375838926,0.743421052631579,0.0,0.625
CRF28,video76,2649,0.782559456398641,0.8930079397644354,0.7414959343147384,0.6416919923788055,1.0,0.9674418604651163,0.9651162790697675,0.6613545816733067,0.6571428571428571,1.0,1.0,0.3,0.6753246753246753,0.5424836601307189,0.9851632047477745,1.0,0.6875,1.0,0.3,0.6603174603174603,0.532051282051282,0.6548323471400395,0.6571428571428571,0.6875,1.0
CRF28,video77,2502,0.9288569144684252,0.8647055116743285,0.9073179390367443,0.7748304484008628,0.9927007299270073,0.9335142469470827,0.9572649572649573,0.9730021598272138,0.7227722772277227,1.0,0.47368421052631576,0.7727272727272727,0.9927849927849928,0.8057553956834532,0.9804134929270947,1.0,0.7995444191343963,1.0,0.768361581920904,0.9272237196765498,0.7777777777777778,0.9544491525423728,0.7227722772277227,0.7995444191343963,0.47368421052631576
CRF28,video78,739,0.9052774018944519,0.9105900027515771,0.8455089560846247,0.7738780141230356,1.0,0.9201277955271565,0.7647058823529411,0.9182389937106918,0.8194444444444444,0.9516129032258065,1.0,0.7045454545454546,1.0,0.8125,0.9012345679012346,0.9365079365079365,0.8082191780821918,0.7555555555555555,0.7045454545454546,0.9201277955271565,0.65,0.8342857142857143,0.7763157894736842,0.7763157894736842,0.7555555555555555
CRF28,video79,3414,0.9121265377855887,0.8655744024873703,0.7935164890276746,0.6900026356276563,1.0,0.9840954274353877,0.803680981595092,0.9261565836298933,0.7857142857142857,0.6884057971014492,0.8709677419354839,0.5555555555555556,0.9494884910485933,0.9776119402985075,0.9594470046082949,0.8627450980392157,0.9283387622149837,0.32142857142857145,0.5555555555555556,0.9351385390428212,0.7891566265060241,0.8912671232876712,0.6984126984126984,0.6536697247706422,0.3068181818181818
CRF28,video80,1724,0.8758700696055685,0.8047017801570967,0.7787045419389337,0.6384745656536328,1.0,0.9710578842315369,0.9136690647482014,0.6857923497267759,0.8444444444444444,0.23076923076923078,0.9871794871794872,0.5087719298245614,0.901760889712697,0.9621212121212122,0.9543726235741445,0.8260869565217391,0.6818181818181818,0.616,0.5087719298245614,0.878158844765343,0.8819444444444444,0.6640211640211641,0.7169811320754716,0.20833333333333334,0.6111111111111112
CRF35,video49,1671,0.943147815679234,0.9282805140591847,0.912215334376471,0.847634950273562,1.0,0.9213197969543148,0.921875,0.9618055555555556,0.7941176470588235,0.9766233766233766,0.9222222222222223,0.6666666666666666,0.9577836411609498,0.9365079365079365,0.9568221070811744,0.9310344827586207,0.9715762273901809,0.9651162790697675,0.6666666666666666,0.8853658536585366,0.8676470588235294,0.9217970049916805,0.75,0.9494949494949495,0.8924731182795699
CRF35,video50,1094,0.8784277879341865,0.777242477452923,0.6022973208404518,0.5347959647255043,1.0,0.8844221105527639,0.8846153846153846,0.8794520547945206,0.7922077922077922,0.0,1.0,0.23880597014925373,0.9246935201401051,0.6571428571428571,0.9668674698795181,1.0,0.0,0.42857142857142855,0.23880597014925373,0.825,0.6052631578947368,0.8537234042553191,0.7922077922077922,0.0,0.42857142857142855
CRF35,video51,2944,0.7941576086956522,0.7854142779056874,0.8196385611448918,0.6327473149319472,1.0,0.9837008628954937,0.9704918032786886,0.5514780835881753,0.6690647482014388,0.8743455497382199,0.44881889763779526,0.6638655462184874,0.9087688219663419,0.46835443037974683,0.8986710963455149,1.0,0.893048128342246,0.9047619047619048,0.6638655462184874,0.8952879581151832,0.46177847113884557,0.519193857965451,0.6690647482014388,0.7914691943127962,0.42857142857142855
CRF35,video52,1966,0.9333672431332655,0.8955954899272924,0.9263098946777096,0.8309400238246802,0.970873786407767,0.9005736137667304,0.983739837398374,0.920863309352518,0.7764705882352941,0.9925093632958801,0.7241379310344828,0.9090909090909091,0.9936708860759493,0.7400611620795107,0.9795918367346939,0.9850746268656716,0.9636363636363636,0.9130434782608695,0.8849557522123894,0.8954372623574145,0.7311178247734139,0.9035294117647059,0.7674418604651163,0.9566787003610109,0.6774193548387096
CRF35,video53,3283,0.9034419738044471,0.8076472186220605,0.8683627549640927,0.7017111654226319,1.0,0.9818365287588294,0.8333333333333334,0.9801980198019802,0.25833333333333336,0.8788990825688073,0.7209302325581395,0.7313432835820896,0.8877737226277372,1.0,0.9654913728432108,1.0,0.8050420168067227,0.6888888888888889,0.7313432835820896,0.8734290843806104,0.8333333333333334,0.9470198675496688,0.25833333333333336,0.7246596066565809,0.543859649122807
CRF35,video54,3100,0.8896774193548387,0.9069138320229534,0.8840195715728251,0.7946871495789557,0.991304347826087,0.807351940095303,1.0,0.9970457902511078,0.7087378640776699,0.9795501022494888,0.864406779661017,0.912,0.9991575400168492,0.6615384615384615,0.7409440175631175,1.0,0.9637826961770624,0.9107142857142857,0.9047619047619048,0.8068027210884354,0.6615384615384615,0.7393209200438116,0.7087378640776699,0.9447731755424064,0.796875
CRF35,video55,1037,0.9170684667309547,0.8783777709013115,0.8205141361160616,0.72145436832669,1.0,0.9313131313131313,0.8448275862068966,1.0,0.7605633802816901,0.6119402985074627,1.0,0.8095238095238095,1.0,0.620253164556962,0.9327217125382263,1.0,0.8913043478260869,0.4897959183673469,0.8095238095238095,0.9313131313131313,0.5568181818181818,0.9327217125382263,0.7605633802816901,0.5694444444444444,0.4897959183673469
CRF35,video56,1834,0.8991275899672846,0.8809702369650346,0.8461817311194141,0.7384425597363603,1.0,0.9408602150537635,0.8979591836734694,0.9556541019955654,0.5576923076923077,0.9166666666666666,0.8979591836734694,0.4857142857142857,0.9831460674157303,0.9166666666666666,0.8288461538461539,1.0,0.8461538461538461,0.8627450980392157,0.4857142857142857,0.9259259259259259,0.8301886792452831,0.7981481481481482,0.5576923076923077,0.7857142857142857,0.7857142857142857
CRF35,video57,2632,0.9319908814589666,0.9151828735104933,0.8901423684700849,0.8259219416313519,1.0,0.9766206163655685,0.8333333333333334,0.9097222222222222,0.8602150537634409,0.8333333333333334,0.9930555555555556,0.9241379310344827,0.9377551020408164,0.8375634517766497,0.9913513513513513,0.9876543209876543,0.6643356643356644,0.8881987577639752,0.9241379310344827,0.9171656686626747,0.717391304347826,0.9025590551181102,0.851063829787234,0.5864197530864198,0.8827160493827161
CRF35,video58,5993,0.6674453529117303,0.7188826673846794,0.6995177201284356,0.5070307815650185,1.0,0.96875,0.32356134636264927,0.5198863636363636,0.5471698113207547,0.833922261484099,0.8388888888888889,0.2875,0.5766164747564216,0.4421364985163205,0.9660633484162896,0.9830508474576272,0.8708487084870848,0.7704081632653061,0.2875,0.5660869565217391,0.22976098689282962,0.5105619768832204,0.5420560747663551,0.7421383647798742,0.6711111111111111
CRF35,video59,1046,0.9416826003824091,0.9400399425683271,0.873678107606679,0.8176584951282891,1.0,0.9680170575692963,0.9833333333333333,0.926984126984127,0.9782608695652174,0.7236842105263158,1.0,1.0,1.0,0.7375,1.0,0.6818181818181818,0.9821428571428571,0.7142857142857143,1.0,0.9680170575692963,0.7283950617283951,0.926984126984127,0.6716417910447762,0.7142857142857143,0.7142857142857143
CRF35,video60,2532,0.7954186413902053,0.7637524293802841,0.7338802317556422,0.6030663633207703,1.0,0.9579439252336449,0.9,0.18609022556390978,0.9385964912280702,0.36363636363636365,1.0,0.8390092879256966,0.8070866141732284,0.8571428571428571,0.9339622641509434,0.9907407407407407,0.0425531914893617,0.6666666666666666,0.8390092879256966,0.779467680608365,0.782608695652174,0.1836734693877551,0.9304347826086956,0.039603960396039604,0.6666666666666666
CRF35,video61,4409,0.8961215695168973,0.7930048555743435,0.7396627684421565,0.6013245475769562,1.0,0.8654708520179372,0.864,0.9828451882845188,0.25,0.6153846153846154,0.9733333333333334,0.8191964285714286,1.0,0.5654450261780105,0.918295543393276,1.0,0.11428571428571428,0.7604166666666666,0.8191964285714286,0.8654708520179372,0.5192307692307693,0.9038091573682185,0.25,0.10666666666666667,0.7448979591836735
CRF35,video62,2032,0.937007874015748,0.8917782207623887,0.9144325964319633,0.8248847199533867,1.0,0.9620853080568721,0.7096774193548387,0.9433962264150944,0.8490566037735849,0.883495145631068,0.8947368421052632,1.0,0.9485981308411215,0.9428571428571428,0.9285714285714286,0.8333333333333334,0.9381443298969072,0.8095238095238095,1.0,0.9144144144144144,0.6804123711340206,0.8795669824086604,0.7258064516129032,0.8348623853211009,0.7391304347826086
CRF35,video63,3433,0.832508010486455,0.6470489478556819,0.7871754897231078,0.5149007044859568,1.0,0.9750445632798574,0.42452830188679247,0.9817073170731707,0.6923076923076923,0.26044226044226043,0.1953125,0.5666666666666667,0.9286926994906621,1.0,0.8455142231947483,0.5443548387096774,1.0,0.625,0.5666666666666667,0.9071310116086235,0.42452830188679247,0.8323998276604911,0.4383116883116883,0.26044226044226043,0.17482517482517482
CRF35,video64,2398,0.9107589658048374,0.8917967331918252,0.8876378828072221,0.8012588292873707,0.9242424242424242,1.0,0.8070175438596491,0.8355855855855856,0.8796296296296297,0.8482758620689655,0.9478260869565217,1.0,0.9109848484848485,0.8932038834951457,0.9712041884816754,0.9313725490196079,0.6871508379888268,0.8195488721804511,0.9242424242424242,0.9109848484848485,0.736,0.8153846153846154,0.8260869565217391,0.6119402985074627,0.7841726618705036
CRF35,video65,1873,0.9204484783769354,0.6692302997197731,0.7076292872407132,0.6011769549544014,1.0,0.9702643171806168,0.8524590163934426,1.0,0.5460992907801419,0.0,0.3157894736842105,0.8072289156626506,0.9843575418994414,0.9629629629629629,0.8873517786561265,0.9871794871794872,0.0,0.32432432432432434,0.8072289156626506,0.955531453362256,0.8253968253968254,0.8873517786561265,0.5422535211267606,0.0,0.19047619047619047
CRF35,video66,1824,0.9418859649122807,0.891201108225423,0.8510595580301106,0.7845831412320046,0.8888888888888888,0.9730941704035875,0.9328859060402684,0.9496688741721855,0.8026315789473685,0.704225352112676,0.987012987012987,0.96,1.0,0.86875,0.9862448418156808,0.7349397590361446,0.5813953488372093,0.8260869565217391,0.8571428571428571,0.9730941704035875,0.8176470588235294,0.9372549019607843,0.6224489795918368,0.4672897196261682,0.8172043010752689
CRF35,video67,2353,0.8988525286867828,0.8079755758167454,0.9197788830910072,0.7412159641411623,1.0,0.9908616187989556,0.762962962962963,0.9291005291005291,0.6635514018691588,0.30935251798561153,1.0,0.9637305699481865,0.8918918918918919,0.944954128440367,0.8868686868686869,0.8987341772151899,1.0,0.8522727272727273,0.9637305699481865,0.8846153846153846,0.7304964539007093,0.8306527909176916,0.6173913043478261,0.30935251798561153,0.8522727272727273
CRF35,video68,1972,0.9396551724137931,0.876821835998924,0.9300685893195679,0.812761118109614,0.9423076923076923,0.995049504950495,0.8518518518518519,0.9921568627450981,0.7738095238095238,0.9782608695652174,0.60431654676259,0.9607843137254902,0.9721886336154776,0.9938271604938271,0.949343339587242,0.9420289855072463,0.6923076923076923,1.0,0.9074074074074074,0.9675090252707581,0.8473684210526315,0.9422718808193669,0.7386363636363636,0.6818181818181818,0.60431654676259
CRF35,video69,4575,0.9630601092896175,0.8077329049160838,0.7639495794728212,0.7307890301731745,0.9577464788732394,0.9994079336885732,1.0,0.9698467622343054,0.7715736040609137,0.0,0.9555555555555556,0.9855072463768116,0.9982259018332348,0.87890625,0.9884130982367758,0.7487684729064039,0.0,0.7478260869565218,0.9444444444444444,0.9976359338061466,0.87890625,0.9589442815249267,0.6129032258064516,0.0,0.7226890756302521
CRF35,video70,1194,0.9128978224455612,0.8710779434743756,0.8087126899548532,0.7407892649626804,0.8536585365853658,0.9860557768924303,0.9183673469387755,0.8372641509433962,0.9456521739130435,0.6190476190476191,0.9375,1.0,0.9880239520958084,0.9,0.9726027397260274,0.9560439560439561,0.1625,0.6818181818181818,0.8536585365853658,0.9744094488188977,0.8333333333333334,0.8179723502304147,0.90625,0.14772727272727273,0.6521739130434783
CRF35,video71,2515,0.869582504970179,0.7427797129391394,0.7272032214197851,0.6413141542760987,0.8974358974358975,0.9452449567723343,0.8095238095238095,0.7913461538461538,0.8892405063291139,0.0,0.8666666666666667,0.9722222222222222,0.816597510373444,0.8360655737704918,0.9073869900771775,0.9929328621908127,0.0,0.5652173913043478,0.875,0.7797147385103012,0.6986301369863014,0.7322064056939501,0.8836477987421384,0.0,0.52
CRF35,video72,3106,0.847070186735351,0.8692760820785744,0.8731505351062211,0.7474381295948337,1.0,0.8813432835820896,0.9090909090909091,1.0,0.8333333333333334,0.5,0.9611650485436893,0.6131386861313869,1.0,0.9734513274336283,0.664440734557596,0.9615384615384616,0.9828178694158075,0.9166666666666666,0.6131386861313869,0.8813432835820896,0.8870967741935484,0.664440734557596,0.8064516129032258,0.49566724436741766,0.8839285714285714
CRF35,video73,1356,0.9587020648967551,0.9446728184359368,0.9207292139128126,0.8695340855883743,1.0,0.987460815047022,1.0,0.9102564102564102,0.7758620689655172,0.9391304347826087,1.0,0.9484536082474226,1.0,0.7115384615384616,0.9895470383275261,0.9574468085106383,0.907563025210084,0.9305555555555556,0.9484536082474226,0.987460815047022,0.7115384615384616,0.9015873015873016,0.75,0.8571428571428571,0.9305555555555556
CRF35,video74,1634,0.7931456548347613,0.7992528329963197,0.7013672578603527,0.6301842895565958,1.0,0.9424657534246575,0.9457364341085271,0.8190348525469169,0.9693877551020408,0.15343915343915343,0.7647058823529411,0.6436781609195402,0.8309178743961353,0.9457364341085271,0.8642149929278642,0.9313725490196079,0.32222222222222224,0.37142857142857144,0.6436781609195402,0.7908045977011494,0.8970588235294118,0.7256532066508313,0.9047619047619048,0.116,0.3333333333333333
CRF35,video75,1923,0.9152366094643786,0.7260832716759767,0.702397178429653,0.6131436809268331,1.0,0.8162393162393162,0.5194805194805194,1.0,0.900709219858156,0.0,0.8461538461538461,0.6885245901639344,1.0,0.7142857142857143,0.927013422818792,0.9202898550724637,0.0,0.6666666666666666,0.6885245901639344,0.8162393162393162,0.43010752688172044,0.927013422818792,0.8355263157894737,0.0,0.5945945945945946
CRF35,video76,2649,0.7365043412608532,0.8332474431125008,0.6475982977790823,0.5063480468325339,1.0,0.9548286604361371,0.9739130434782609,0.6301003344481605,0.4011627906976744,0.8727272727272727,1.0,0.06666666666666667,0.6634199134199135,0.4880174291938998,0.9317507418397626,1.0,0.5,0.8833333333333333,0.06666666666666667,0.6432318992654774,0.4817204301075269,0.6023017902813299,0.4011627906976744,0.46601941747572817,0.8833333333333333
CRF35,video77,2502,0.9236610711430855,0.8670605051083117,0.9003421575415478,0.7679970916401652,1.0,0.8998699609882965,0.991304347826087,0.9802631578947368,0.7019230769230769,1.0,0.49606299212598426,0.7159090909090909,0.9985569985569985,0.8201438848920863,0.9727965179542981,1.0,0.7949886104783599,1.0,0.7159090909090909,0.8987012987012987,0.8142857142857143,0.9541088580576307,0.7019230769230769,0.7949886104783599,0.49606299212598426
CRF35,video78,739,0.8335588633288228,0.8306647873724681,0.7293774965823238,0.6216647339714092,1.0,0.9201277955271565,0.7466666666666667,0.7409326424870466,0.7402597402597403,0.7407407407407407,0.9259259259259259,0.6136363636363636,1.0,0.875,0.8827160493827161,0.9047619047619048,0.273972602739726,0.5555555555555556,0.6136363636363636,0.9201277955271565,0.6746987951807228,0.6745283018867925,0.6867469879518072,0.25,0.5319148936170213
CRF35,video79,3414,0.8427065026362038,0.8151581476507188,0.7708852715198827,0.6264757291300287,1.0,0.9905437352245863,0.6074766355140186,0.8012185833968012,0.7628865979381443,0.6481481481481481,0.8958333333333334,0.7592592592592593,0.8037084398976982,0.9701492537313433,0.9695852534562212,0.7254901960784313,0.9120521172638436,0.25595238095238093,0.7592592592592593,0.7975888324873096,0.5963302752293578,0.7815750371471025,0.592,0.6100217864923747,0.24855491329479767
CRF35,video80,1724,0.8561484918793504,0.789943419967506,0.772509871514642,0.6180828206351475,1.0,0.9731127197518097,0.8819444444444444,0.6352357320099256,0.8297872340425532,0.23809523809523808,0.9714285714285714,0.5263157894736842,0.8721037998146431,0.9621212121212122,0.973384030418251,0.8478260869565217,0.6818181818181818,0.544,0.5263157894736842,0.8515837104072398,0.8523489932885906,0.624390243902439,0.7222222222222222,0.21428571428571427,0.5354330708661418
CRF51,video49,1671,0.8773189706762418,0.837611081891591,0.8549051271874619,0.7140028504369909,1.0,0.8818443804034583,0.6707317073170732,0.9071310116086235,0.7864077669902912,0.9606741573033708,0.6564885496183206,0.5444444444444444,0.8073878627968337,0.873015873015873,0.9447322970639033,0.9310344827586207,0.8837209302325582,1.0,0.5444444444444444,0.7285714285714285,0.6111111111111112,0.8614173228346457,0.7431192660550459,0.8528678304239401,0.6564885496183206
CRF51,video50,1094,0.5941499085923218,0.5816594439451404,0.44906900082901435,0.3370480934980242,1.0,0.8395522388059702,0.0,0.4628330995792426,0.7692307692307693,0.0,1.0,0.34328358208955223,0.39404553415061294,0.0,0.9939759036144579,0.9836065573770492,0.0,0.42857142857142855,0.34328358208955223,0.36644951140065146,0.0,0.46153846153846156,0.759493670886076,0.0,0.42857142857142855
CRF51,video51,2944,0.6922554347826086,0.8135475434806055,0.7871967301685758,0.6292524042898843,1.0,0.9720605355064028,0.9285714285714286,0.4201550387596899,0.7022900763358778,0.6717557251908397,1.0,0.9453781512605042,0.7395925597874224,0.185126582278481,0.9003322259136213,0.989247311827957,0.9411764705882353,0.8095238095238095,0.9453781512605042,0.7241977450130095,0.18252730109204368,0.4014814814814815,0.696969696969697,0.6446886446886447,0.8095238095238095
CRF51,video52,1966,0.9465920651068158,0.92443039903498,0.9507635321416853,0.8784009126388603,0.9821428571428571,0.9181286549707602,0.9810606060606061,0.9359605911330049,0.7444444444444445,0.9943820224719101,0.9148936170212766,1.0,0.9936708860759493,0.7920489296636085,0.9693877551020408,1.0,0.9654545454545455,0.9347826086956522,0.9821428571428571,0.9127906976744186,0.7801204819277109,0.9090909090909091,0.7444444444444445,0.9602169981916817,0.86
CRF51,video53,3283,0.8906487968321657,0.7546171702584836,0.8474928426130672,0.6497351191882121,1.0,0.9798301486199575,0.6307692307692307,0.9832953682611997,0.2767857142857143,0.8464223385689355,0.5652173913043478,0.7611940298507462,0.8421532846715328,0.9647058823529412,0.9714928732183046,1.0,0.8151260504201681,0.5777777777777777,0.7611940298507462,0.8278026905829596,0.6165413533834586,0.955719557195572,0.2767857142857143,0.7101024890190337,0.4
CRF51,video54,3100,0.9174193548387096,0.8859074402198261,0.7973384610863092,0.6929023548382415,1.0,0.8798219584569733,0.9375,0.9988465974625144,0.7156862745098039,0.9856262833675564,0.6838709677419355,0.104,0.9991575400168492,0.6153846153846154,0.9506037321624589,1.0,0.96579476861167,0.9464285714285714,0.104,0.8791697553743514,0.5911330049261084,0.9495614035087719,0.7156862745098039,0.9523809523809523,0.6583850931677019
CRF51,video55,1037,0.9083895853423336,0.875742925761576,0.8237747607065569,0.7363944833617461,1.0,0.900390625,0.7894736842105263,0.9967105263157895,0.782608695652174,0.6610169491525424,1.0,0.8571428571428571,1.0,0.379746835443038,0.926605504587156,1.0,0.8478260869565217,0.7551020408163265,0.8571428571428571,0.900390625,0.3448275862068966,0.9237804878048781,0.782608695652174,0.5909090909090909,0.7551020408163265
CRF51,video56,1834,0.8931297709923665,0.8616465336487946,0.8098261646923247,0.6871840572925825,1.0,0.9260823653643083,0.8103448275862069,0.984375,0.5686274509803921,0.8446601941747572,0.8974358974358975,0.3333333333333333,0.9853932584269663,0.9791666666666666,0.8480769230769231,1.0,0.8365384615384616,0.6862745098039216,0.3333333333333333,0.9135416666666667,0.7966101694915254,0.8368121442125237,0.5686274509803921,0.725,0.6363636363636364
CRF51,video57,2632,0.6998480243161094,0.7449367444720548,0.7120417157709265,0.5333690095720229,0.9852941176470589,0.8538899430740038,0.6360153256704981,0.6383601756954612,0.5,0.7850467289719626,0.8159509202453987,0.46206896551724136,0.45918367346938777,0.8426395939086294,0.9427027027027027,0.8641975308641975,0.5874125874125874,0.8260869565217391,0.4589041095890411,0.42573320719016083,0.5684931506849316,0.6145172656800564,0.46357615894039733,0.5060240963855421,0.6963350785340314
CRF51,video58,5993,0.5750041715334557,0.507590585712095,0.603106359137171,0.37453355932876053,0.2,0.9645314981471678,0.05555555555555555,0.36372007366482506,0.236,0.8609865470852018,0.8723404255319149,0.2375,0.5379391792146442,0.00741839762611276,0.8936651583710408,1.0,0.7084870848708487,0.8367346938775511,0.12179487179487179,0.527504342790967,0.006587615283267457,0.34863195057369817,0.236,0.6357615894039735,0.7454545454545455
CRF51,video59,1046,0.9464627151051626,0.9356891217719544,0.8844829917418001,0.8321674368571835,0.9696969696969697,0.9741935483870968,0.9206349206349206,0.9265175718849841,0.9433962264150944,0.8153846153846154,1.0,0.9142857142857143,0.9977973568281938,0.725,0.9931506849315068,0.7575757575757576,0.9464285714285714,0.8571428571428571,0.8888888888888888,0.9721030042918455,0.6823529411764706,0.9206349206349206,0.7246376811594203,0.7794117647058824,0.8571428571428571
CRF51,video60,2532,0.6611374407582938,0.6395065312089357,0.678600830909749,0.4675785938310038,1.0,0.9324215607401448,0.7111111111111111,0.18762088974854932,0.5220588235294118,0.12333333333333334,1.0,0.6780185758513931,0.6518560179977503,0.7619047619047619,0.9150943396226415,0.6574074074074074,0.39361702127659576,0.6923076923076923,0.6780185758513931,0.6224489795918368,0.5818181818181818,0.1844106463878327,0.41040462427745666,0.10364145658263306,0.6923076923076923
CRF51,video61,4409,0.8555227942844182,0.7013437671662361,0.7016472110817134,0.5438540344471009,1.0,0.8246235606731621,0.3333333333333333,0.9206721375537319,0.29454545454545455,0.5362318840579711,1.0,0.6272321428571429,0.9647668393782384,0.02617801047120419,0.9210320562939797,1.0,0.5285714285714286,0.84375,0.6272321428571429,0.8005159071367154,0.024875621890547265,0.8533140166606302,0.29454545454545455,0.3627450980392157,0.84375
CRF51,video62,2032,0.8626968503937008,0.877249977311512,0.9292370204764737,0.817893632397469,1.0,1.0,0.92,0.7418655097613883,0.8301886792452831,0.808695652173913,0.84,1.0,0.7682242990654206,0.9857142857142858,0.9771428571428571,0.8148148148148148,0.9587628865979382,1.0,1.0,0.7682242990654206,0.9078947368421053,0.7292110874200426,0.6984126984126984,0.7815126050420168,0.84
