train_condition,test_condition,video,frames,accuracy,precision_macro,recall_macro,f1_macro,jaccard_macro,prec_Preparation,rec_Preparation,f1_Preparation,jac_Preparation,prec_CalotTriangleDissection,rec_CalotTriangleDissection,f1_CalotTriangleDissection,jac_CalotTriangleDissection,prec_ClippingCutting,rec_ClippingCutting,f1_ClippingCutting,jac_ClippingCutting,prec_GallbladderDissection,rec_GallbladderDissection,f1_GallbladderDissection,jac_GallbladderDissection,prec_GallbladderPackaging,rec_GallbladderPackaging,f1_GallbladderPackaging,jac_GallbladderPackaging,prec_CleaningCoagulation,rec_CleaningCoagulation,f1_CleaningCoagulation,jac_CleaningCoagulation,prec_GallbladderRetraction,rec_GallbladderRetraction,f1_GallbladderRetraction,jac_GallbladderRetraction
CRF18,CRF35,video52,1966,0.9389623601220752,0.9160010428737352,0.9341865826119599,0.9191634418803654,0.8552268835531808,0.9649122807017544,1.0,0.9821428571428572,0.9649122807017544,0.9791666666666666,0.9915611814345991,0.9853249475890985,0.9710743801652892,0.9959514170040485,0.7522935779816514,0.8571428571428572,0.75,0.8459869848156182,0.9948979591836735,0.914419695193435,0.8423326133909287,0.7528089887640449,1.0,0.858974358974359,0.7528089887640449,0.9868173258003766,0.9527272727272728,0.969472710453284,0.940754039497307,0.8863636363636364,0.8478260869565217,0.8666666666666666,0.7647058823529411
CRF18,CRF35,video53,3283,0.8952177886079805,0.8180535553935252,0.8318434995039347,0.7715785982864182,0.6642512243979724,1.0,0.746268656716418,0.8547008547008548,0.746268656716418,0.9831683168316832,0.906021897810219,0.9430199430199431,0.8921832884097035,0.7024793388429752,1.0,0.8252427184466019,0.7024793388429752,0.9668386145910096,0.9842460615153789,0.9754646840148699,0.9521044992743106,0.2246376811594203,1.0,0.3668639053254438,0.2246376811594203,0.9325842696629213,0.6974789915966386,0.798076923076923,0.664,0.9166666666666666,0.4888888888888889,0.6376811594202899,0.46808510638297873
CRF18,CRF35,video54,3100,0.9409677419354838,0.9259803533699936,0.928943503115491,0.9223432173248197,0.858241953951644,1.0,0.864,0.9270386266094421,0.864,0.9019756838905775,1.0,0.9484618457850579,0.9019756838905775,0.9777777777777777,0.9025641025641026,0.9386666666666666,0.8844221105527639,1.0,0.8704720087815587,0.9307511737089201,0.8704720087815587,0.7227722772277227,1.0,0.8390804597701149,0.7227722772277227,0.9775510204081632,0.9637826961770624,0.9706180344478216,0.9429133858267716,0.9017857142857143,0.9017857142857143,0.9017857142857143,0.8211382113821138
CRF18,CRF35,video55,1037,0.9170684667309547,0.8627085162153122,0.8181006382851344,0.8171360772027725,0.7162519274636037,1.0,0.9047619047619048,0.9500000000000001,0.9047619047619048,0.9505154639175257,1.0,0.974630021141649,0.9505154639175257,0.8382352941176471,0.7215189873417721,0.7755102040816326,0.6333333333333333,1.0,0.9327217125382263,0.9651898734177216,0.9327217125382263,0.7105263157894737,1.0,0.8307692307692308,0.7105263157894737,0.5396825396825397,0.7391304347826086,0.6238532110091742,0.4533333333333333,1.0,0.42857142857142855,0.6,0.42857142857142855
CRF18,CRF35,video56,1834,0.871319520174482,0.8736269433118719,0.8349640169005343,0.8303570765061972,0.7199166410532378,1.0,0.42857142857142855,0.6,0.42857142857142855,0.9285714285714286,0.8764044943820225,0.9017341040462428,0.8210526315789474,0.7741935483870968,1.0,0.8727272727272727,0.7741935483870968,0.8211243611584327,0.926923076923077,0.8708220415537489,0.7712,0.7261146496815286,0.9827586206896551,0.8351648351648351,0.7169811320754716,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.7627118644067796,1.0,0.7647058823529411,0.8666666666666666,0.7647058823529411
CRF18,CRF35,video57,2632,0.9042553191489362,0.9057051264333713,0.8791034837009001,0.8872822308404402,0.8084410897145521,1.0,0.9724137931034482,0.9860139860139859,0.9724137931034482,0.9882075471698113,0.8551020408163266,0.9168490153172867,0.8464646464646465,0.7889908256880734,0.8730964467005076,0.8289156626506023,0.7078189300411523,0.8470695970695971,1.0,0.9172037679722359,0.8470695970695971,0.9101123595505618,1.0,0.9529411764705883,0.9101123595505618,0.8055555555555556,0.6083916083916084,0.6932270916334661,0.5304878048780488,1.0,0.84472049689441,0.9158249158249159,0.84472049689441
CRF18,CRF35,video58,5993,0.6218922075755048,0.7702957721476389,0.6794544140072449,0.6682371922769318,0.5417755009932546,1.0,0.3,0.4615384615384615,0.3,0.9858996051889453,0.5160909359315028,0.6775193798449611,0.5123094958968347,0.32695984703632885,0.25370919881305637,0.28571428571428564,0.16666666666666666,0.4201840685496668,0.9984917043740573,0.5914675005584097,0.4199175388518871,0.9016393442622951,0.9322033898305084,0.9166666666666666,0.8461538461538461,0.9565217391304348,0.8118081180811808,0.878243512974052,0.7829181494661922,0.8008658008658008,0.9438775510204082,0.8665105386416863,0.7644628099173554
CRF18,CRF35,video59,1046,0.9388145315487572,0.914497336920422,0.8628089194561819,0.8816814961165242,0.8015237317635547,0.9722222222222222,1.0,0.9859154929577464,0.9722222222222222,0.9805194805194806,0.9977973568281938,0.9890829694323144,0.978401727861771,0.9852941176470589,0.8375,0.9054054054054055,0.8271604938271605,0.9211356466876972,1.0,0.9589490968801314,0.9211356466876972,0.8301886792452831,0.6666666666666666,0.7394957983193277,0.5866666666666667,0.7121212121212122,0.8392857142857143,0.7704918032786886,0.6266666666666667,1.0,0.6984126984126984,0.822429906542056,0.6984126984126984
CRF18,CRF35,video60,2532,0.8005529225908373,0.6587863000944904,0.7280762871475038,0.6574082733516409,0.573162282259308,1.0,0.8328173374613003,0.9087837837837838,0.8328173374613003,0.957811470006592,0.8172103487064117,0.8819423368740515,0.7888165038002172,0.9024390243902439,0.8809523809523809,0.8915662650602411,0.8043478260869565,0.1952191235059761,0.9245283018867925,0.3223684210526315,0.19215686274509805,0.9310344827586207,1.0,0.9642857142857143,0.9310344827586207,0.0,0.0,0.0,0.0,0.625,0.6410256410256411,0.6329113924050633,0.46296296296296297
CRF18,CRF35,video61,4409,0.9197096847357678,0.7903233329735742,0.7682834386707817,0.7331464530157235,0.6228572148771688,1.0,0.7276785714285714,0.8423772609819121,0.7276785714285714,0.8755760368663594,0.9844559585492227,0.926829268292683,0.8636363636363636,0.9415584415584416,0.7591623036649214,0.8405797101449276,0.725,0.9813046937151949,0.9644253322908523,0.9727917981072555,0.9470249520153551,0.4263157894736842,1.0,0.5977859778597786,0.4263157894736842,0.7058823529411765,0.17142857142857143,0.2758620689655173,0.16,0.6016260162601627,0.7708333333333334,0.6757990867579909,0.5103448275862069
CRF18,CRF35,video62,2032,0.8612204724409449,0.870800633994394,0.9220037429494712,0.8870687552626965,0.8032015075157105,1.0,1.0,1.0,1.0,1.0,0.7570093457943925,0.8617021276595744,0.7570093457943925,0.6796116504854369,1.0,0.8092485549132947,0.6796116504854369,0.7472885032537961,0.9842857142857143,0.8495684340320592,0.7384780278670954,0.8793103448275862,0.9444444444444444,0.9107142857142858,0.8360655737704918,0.9393939393939394,0.9587628865979382,0.9489795918367346,0.9029126213592233,0.85,0.8095238095238095,0.8292682926829269,0.7083333333333334
CRF18,CRF35,video63,3433,0.8587241479755316,0.6714662145170041,0.8318999968687157,0.6895054521239817,0.5630252996231625,1.0,0.6,0.7499999999999999,0.6,0.9737335834896811,0.8811544991511036,0.9251336898395722,0.8606965174129353,0.36885245901639346,1.0,0.5389221556886228,0.36885245901639346,0.9703410776075136,0.8590809628008753,0.9113277623026927,0.8371002132196163,0.7906137184115524,0.8830645161290323,0.8342857142857144,0.7156862745098039,0.33865814696485624,1.0,0.5059665871121719,0.33865814696485624,0.25806451612903225,0.6,0.3609022556390977,0.22018348623853212
CRF18,CRF35,video64,2398,0.8857381150959133,0.8742068514689907,0.8801662479785246,0.8705477912586147,0.7738900491857704,0.8591549295774648,1.0,0.9242424242424242,0.8591549295774648,1.0,0.8409090909090909,0.9135802469135803,0.8409090909090909,0.8584905660377359,0.883495145631068,0.8708133971291866,0.7711864406779662,0.7905759162303665,0.9882198952879581,0.8784176847004072,0.783195020746888,0.7622950819672131,0.9117647058823529,0.8303571428571428,0.7099236641221374,0.8913043478260869,0.6871508379888268,0.77602523659306,0.634020618556701,0.9576271186440678,0.849624060150376,0.9003984063745021,0.8188405797101449
CRF18,CRF35,video65,1873,0.9311265349706354,0.6964186879327461,0.7264330626509485,0.7052517993049745,0.6345204413667599,1.0,0.7710843373493976,0.870748299319728,0.7710843373493976,0.9706877113866967,0.9620111731843576,0.9663299663299663,0.9348534201954397,0.7342657342657343,0.9722222222222222,0.8366533864541832,0.7191780821917808,1.0,0.974308300395257,0.9869869869869871,0.974308300395257,0.8041237113402062,1.0,0.8914285714285715,0.8041237113402062,0.0,0.0,0.0,0.0,0.36585365853658536,0.40540540540540543,0.3846153846153847,0.23809523809523808
CRF18,CRF35,video66,1824,0.9331140350877193,0.8751019928760793,0.8210196513857878,0.8437559705781963,0.7736870532276681,1.0,1.0,1.0,1.0,0.9863636363636363,1.0,0.9931350114416476,0.9863636363636363,0.9316770186335404,0.9375,0.9345794392523364,0.8771929824561403,0.9250645994832042,0.984869325997249,0.9540306462358428,0.9121019108280255,0.782608695652174,0.6506024096385542,0.7105263157894737,0.5510204081632653,0.5,0.3372093023255814,0.4027777777777778,0.25217391304347825,1.0,0.8369565217391305,0.911242603550296,0.8369565217391305
CRF18,CRF35,video67,2353,0.8542286442838929,0.8045573635338573,0.8999889340444599,0.8266897442227832,0.7238684309150815,1.0,0.9689119170984456,0.9842105263157895,0.9689119170984456,0.9905808477237049,0.7414806110458284,0.8481182795698925,0.7362893815635939,0.8145161290322581,0.926605504587156,0.8669527896995709,0.7651515151515151,0.8144796380090498,0.9090909090909091,0.8591885441527447,0.7531380753138075,0.6218487394957983,0.9367088607594937,0.7474747474747474,0.5967741935483871,0.3904761904761905,0.9534883720930233,0.5540540540540541,0.38317757009345793,1.0,0.8636363636363636,0.9268292682926829,0.8636363636363636
CRF18,CRF35,video68,1972,0.9239350912778904,0.8974588813138062,0.8557016754079448,0.8493588371576587,0.7570523856219589,1.0,0.45098039215686275,0.6216216216216216,0.45098039215686275,0.9347826086956522,0.9879081015719468,0.9606114050558495,0.9242081447963801,0.8994413407821229,0.9938271604938271,0.9442815249266863,0.8944444444444445,0.9848771266540642,0.9774859287054409,0.9811676082862524,0.9630314232902033,0.875,0.9130434782608695,0.8936170212765957,0.8076923076923077,0.9923664122137404,0.6666666666666666,0.7975460122699386,0.6632653061224489,0.5957446808510638,1.0,0.7466666666666666,0.5957446808510638
CRF18,CRF35,video69,4575,0.9578142076502733,0.8167864387670967,0.756640674786083,0.7823720899581378,0.7273976309159351,0.9583333333333334,1.0,0.9787234042553191,0.9583333333333334,0.9994075829383886,0.9976345357776464,0.9985202722699024,0.9970449172576832,1.0,0.806640625,0.892972972972973,0.806640625,0.9522431259044862,0.9944584382871536,0.9728930507639231,0.9472168905950096,0.8191489361702128,0.7586206896551724,0.7877237851662403,0.6497890295358649,0.0,0.0,0.0,0.0,0.9883720930232558,0.7391304347826086,0.8457711442786069,0.7327586206896551
CRF18,CRF35,video70,1194,0.9036850921273032,0.7728910480412303,0.7556478800933141,0.7397670628792297,0.6733470468554879,0.7954545454545454,1.0,0.8860759493670886,0.7954545454545454,1.0,0.9780439121756487,0.9889001009081735,0.9780439121756487,0.9174311926605505,1.0,0.9569377990430622,0.9174311926605505,0.817351598173516,0.9808219178082191,0.8916562889165628,0.8044943820224719,0.88,0.967032967032967,0.9214659685863875,0.8543689320388349,0.0,0.0,0.0,0.0,1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365
CRF18,CRF35,video71,2515,0.8652087475149105,0.7440962584272514,0.7004590045606298,0.7102393973480753,0.6151099404113084,0.8372093023255814,1.0,0.9113924050632911,0.8372093023255814,1.0,0.783402489626556,0.8785481619357841,0.783402489626556,0.78,0.639344262295082,0.7027027027027027,0.5416666666666666,0.7602085143353605,0.9647188533627343,0.8503401360544218,0.7396449704142012,0.9026845637583892,0.950530035335689,0.9259896729776248,0.8621794871794872,0.0,0.0,0.0,0.0,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5416666666666666
CRF18,CRF35,video72,3106,0.8518995492594977,0.8589959981675962,0.8519447846889199,0.8296093539315554,0.7206701543499238,1.0,0.49635036496350365,0.6634146341463415,0.49635036496350365,0.8857142857142857,0.9712108382726503,0.9264943457189015,0.8630549285176825,0.8473282442748091,0.9823008849557522,0.9098360655737705,0.8345864661654135,0.9720044792833147,0.7245409015025042,0.8302247728359636,0.7097301717089125,0.8222222222222222,0.9487179487179487,0.8809523809523809,0.7872340425531915,0.536723163841808,0.979381443298969,0.6934306569343065,0.5307262569832403,0.9489795918367347,0.8611111111111112,0.9029126213592233,0.8230088495575221
CRF18,CRF35,video73,1356,0.9564896755162242,0.9310387147038723,0.9181183645718424,0.9177716150586023,0.8542254508858307,1.0,0.9690721649484536,0.9842931937172774,0.9690721649484536,0.9936908517350158,1.0,0.9968354430379747,0.9936908517350158,1.0,0.7692307692307693,0.8695652173913044,0.7692307692307693,0.9188311688311688,0.9860627177700348,0.9512605042016807,0.907051282051282,0.6865671641791045,0.9787234042553191,0.807017543859649,0.6764705882352942,0.9181818181818182,0.8487394957983193,0.8820960698689957,0.7890625,1.0,0.875,0.9333333333333333,0.875
CRF18,CRF35,video74,1634,0.7509179926560587,0.8029491358855007,0.653945771910789,0.6978939951077746,0.6075320148239785,1.0,0.7701149425287356,0.8701298701298702,0.7701149425287356,0.9290540540540541,0.6642512077294686,0.7746478873239436,0.632183908045977,1.0,0.9457364341085271,0.9721115537848606,0.9457364341085271,0.7305458768873403,0.8896746817538896,0.8022959183673468,0.6698615548455804,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8888888888888888,0.019867549668874173,0.03333333333333333,0.024896265560165977,0.012605042016806723,1.0,0.3333333333333333,0.5,0.3333333333333333
CRF18,CRF35,video75,1923,0.9375975039001561,0.7037673486932877,0.6952928049673041,0.6885001993394537,0.5996951733417556,1.0,0.7049180327868853,0.8269230769230769,0.7049180327868853,0.8842592592592593,1.0,0.9385749385749386,0.8842592592592593,0.6363636363636364,0.75,0.6885245901639345,0.525,1.0,0.9773489932885906,0.9885447602885024,0.9773489932885906,0.9906542056074766,0.7681159420289855,0.8653061224489795,0.762589928057554,0.0,0.0,0.0,0.0,0.41509433962264153,0.6666666666666666,0.5116279069767442,0.34375
CRF18,CRF35,video76,2649,0.7146092865232163,0.8499469845545751,0.6219850774137549,0.6283964987734943,0.4949942681878456,1.0,0.1,0.18181818181818182,0.1,0.9549248747913188,0.6190476190476191,0.7511490479317137,0.601472134595163,0.9870967741935484,0.3333333333333333,0.49837133550488594,0.3318872017353579,0.6014405762304922,0.9910979228486647,0.748599178184535,0.5982089552238806,0.552,1.0,0.711340206185567,0.552,0.8541666666666666,0.4270833333333333,0.5694444444444444,0.39805825242718446,1.0,0.8833333333333333,0.9380530973451328,0.8833333333333333
CRF18,CRF35,video77,2502,0.9356514788169464,0.8730785676015458,0.9088508616990001,0.871196228293628,0.7832703098737014,1.0,0.7613636363636364,0.8645161290322582,0.7613636363636364,0.9338731443994602,0.9985569985569985,0.9651324965132496,0.9326145552560647,0.9739130434782609,0.8057553956834532,0.8818897637795277,0.7887323943661971,0.9786324786324786,0.9967355821545157,0.987601078167116,0.9755058572949947,0.7087378640776699,1.0,0.8295454545454545,0.7087378640776699,1.0,0.7995444191343963,0.8886075949367088,0.7995444191343963,0.5163934426229508,1.0,0.6810810810810811,0.5163934426229508
CRF18,CRF35,video78,739,0.8376184032476319,0.8465763427173203,0.742787570553797,0.7454217091294926,0.6332280391430306,1.0,0.7272727272727273,0.8421052631578948,0.7272727272727273,0.9504950495049505,1.0,0.9746192893401014,0.9504950495049505,0.7625,0.953125,0.8472222222222222,0.7349397590361446,0.7044334975369458,0.8827160493827161,0.7835616438356164,0.6441441441441441,0.7228915662650602,0.9523809523809523,0.8219178082191781,0.6976744186046512,0.7857142857142857,0.1506849315068493,0.2528735632183908,0.14473684210526316,1.0,0.5333333333333333,0.6956521739130436,0.5333333333333333
CRF18,CRF35,video79,3414,0.8107791446983011,0.8293184652061598,0.723109926585234,0.716307228229222,0.5791344826022264,1.0,0.46296296296296297,0.6329113924050632,0.46296296296296297,0.9753610875106202,0.7340153452685422,0.8376504925209777,0.7206528562460766,0.5770925110132159,0.9776119402985075,0.7257617728531857,0.5695652173913044,0.7470383275261324,0.9880184331797235,0.8507936507936509,0.7403314917127072,0.9294117647058824,0.7745098039215687,0.8449197860962567,0.7314814814814815,0.6477541371158393,0.8925081433224755,0.7506849315068493,0.6008771929824561,0.9285714285714286,0.23214285714285715,0.3714285714285714,0.22807017543859648
CRF18,CRF35,video80,1724,0.8335266821345708,0.7852775764374771,0.7882639094439481,0.7472684621438817,0.6262153695727513,1.0,0.631578947368421,0.7741935483870968,0.631578947368421,0.9749455337690632,0.8294717330861909,0.8963445167751627,0.8121597096188747,0.9014084507042254,0.9696969696969697,0.9343065693430657,0.8767123287671232,0.5698198198198198,0.9619771863117871,0.7157001414427157,0.5572687224669604,0.82,0.8913043478260869,0.8541666666666666,0.7454545454545455,0.23076923076923078,0.6818181818181818,0.3448275862068966,0.20833333333333334,1.0,0.552,0.711340206185567,0.552
CRF18,CRF51,video49,1671,0.8892878515858768,0.8617241109293389,0.8400241271306071,0.8319650776489028,0.7212585836139491,1.0,0.5222222222222223,0.6861313868613139,0.5222222222222223,0.884020618556701,0.9050131926121372,0.894393741851369,0.8089622641509434,0.86,0.6825396825396826,0.7610619469026547,0.6142857142857143,0.9052453468697124,0.924006908462867,0.9145299145299145,0.84251968503937,0.6991869918699187,0.9885057471264368,0.8190476190476191,0.6935483870967742,0.9887005649717514,0.9043927648578811,0.9446693657219973,0.8951406649616368,0.6949152542372882,0.9534883720930233,0.803921568627451,0.6721311475409836
CRF18,CRF51,video50,1094,0.5447897623400365,0.5756965059274419,0.43190349174198456,0.42979704621389814,0.3257088529896666,1.0,0.22388059701492538,0.36585365853658536,0.22388059701492538,0.7729257641921398,0.30998248686514884,0.4425,0.2841091492776886,0.0,0.0,0.0,0.0,0.43342036553524804,1.0,0.6047358834244081,0.43342036553524804,0.8235294117647058,0.9180327868852459,0.868217054263566,0.7671232876712328,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714
CRF18,CRF51,video51,2944,0.609375,0.8454336208258748,0.7298939981204475,0.7115031557193564,0.6042677613520366,1.0,0.9621848739495799,0.9807280513918629,0.9621848739495799,0.9425981873111783,0.5527015057573074,0.696817420435511,0.5347043701799485,0.96,0.11392405063291139,0.2036775106082037,0.11338582677165354,0.3551912568306011,0.9717607973421927,0.5202312138728324,0.3515625,0.975,0.8387096774193549,0.9017341040462428,0.8210526315789474,0.8,0.8128342245989305,0.8063660477453582,0.6755555555555556,0.8852459016393442,0.8571428571428571,0.8709677419354839,0.7714285714285715
CRF18,CRF51,video52,1966,0.8743641912512716,0.8860635571375896,0.8435200003671693,0.8442073490751791,0.7499660501679136,0.9401709401709402,1.0,0.9691629955947136,0.9401709401709402,0.8221830985915493,0.9852320675105485,0.8963531669865643,0.8121739130434783,0.9788732394366197,0.42507645259938837,0.5927505330490405,0.4212121212121212,0.790650406504065,0.9923469387755102,0.8800904977375567,0.7858585858585858,0.6891891891891891,0.7611940298507462,0.7234042553191488,0.5666666666666667,0.9813780260707635,0.9581818181818181,0.9696412143514259,0.9410714285714286,1.0,0.782608695652174,0.878048780487805,0.782608695652174
CRF18,CRF51,video53,3283,0.906487968321657,0.8530167456893457,0.7576790053627942,0.7617241744980987,0.6443378852780582,1.0,0.7164179104477612,0.8347826086956522,0.7164179104477612,0.9669669669669669,0.8813868613138686,0.9221957040572792,0.8556244464127547,0.7272727272727273,0.47058823529411764,0.5714285714285714,0.4,0.8977505112474438,0.9879969992498124,0.9407142857142857,0.8880647336480108,0.4295774647887324,0.9838709677419355,0.5980392156862744,0.42657342657342656,0.9495495495495495,0.8857142857142857,0.9165217391304348,0.8459069020866774,1.0,0.37777777777777777,0.5483870967741935,0.37777777777777777
CRF18,CRF51,video54,3100,0.8538709677419355,0.8351549518126954,0.760726894815211,0.7460493130700184,0.630982391957513,1.0,0.168,0.28767123287671237,0.168,0.8079834824501032,0.9890480202190396,0.8893939393939394,0.800818553888131,0.7377049180327869,0.6923076923076923,0.7142857142857143,0.5555555555555556,0.9792746113989638,0.8298572996706916,0.8983957219251337,0.8155339805825242,0.8021978021978022,1.0,0.8902439024390244,0.8021978021978022,0.9607843137254902,0.7887323943661971,0.8662983425414365,0.7641325536062378,0.5581395348837209,0.8571428571428571,0.676056338028169,0.5106382978723404
CRF18,CRF51,video55,1037,0.8736740597878495,0.8643290748270068,0.7112826600206021,0.6957919348205154,0.60775598177554,1.0,0.9047619047619048,0.9500000000000001,0.9047619047619048,0.9504132231404959,0.9978308026030369,0.9735449735449736,0.9484536082474226,1.0,0.012658227848101266,0.024999999999999998,0.012658227848101266,0.8447368421052631,0.981651376146789,0.908062234794908,0.8316062176165803,0.7297297297297297,1.0,0.8437499999999999,0.7297297297297297,0.5254237288135594,0.6739130434782609,0.5904761904761905,0.4189189189189189,1.0,0.40816326530612246,0.5797101449275363,0.40816326530612246
CRF18,CRF51,video56,1834,0.8953107960741549,0.883753053552297,0.7618201304006835,0.7827577350026598,0.6683016573830548,1.0,0.3047619047619048,0.4671532846715329,0.3047619047619048,0.9191709844559586,0.996629213483146,0.9563342318059299,0.9163223140495868,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8113207547169812,0.9511201629327902,0.8980769230769231,0.9238377843719091,0.8584558823529411,0.5904255319148937,0.9568965517241379,0.7302631578947368,0.5751295336787565,0.9473684210526315,0.6923076923076923,0.7999999999999999,0.6666666666666666,0.8823529411764706,0.5882352941176471,0.7058823529411764,0.5454545454545454
CRF18,CRF51,video57,2632,0.6504559270516718,0.7170172067341029,0.6418947214823305,0.5939767467065994,0.44558572010725833,1.0,0.11724137931034483,0.20987654320987653,0.11724137931034483,0.6966292134831461,0.5061224489795918,0.5862884160756502,0.41471571906354515,0.580441640378549,0.934010152284264,0.7159533073929962,0.5575757575757576,0.637123745819398,0.8237837837837838,0.7185289957567185,0.5607064017660044,0.421875,1.0,0.5934065934065934,0.421875,0.7,0.3916083916083916,0.5022421524663677,0.33532934131736525,0.9830508474576272,0.7204968944099379,0.8315412186379929,0.7116564417177914
CRF18,CRF51,video58,5993,0.514767228433172,0.6471495519519485,0.5012763475096554,0.46839429311950703,0.33756013873933205,1.0,0.1,0.18181818181818182,0.1,0.8300849575212393,0.49040448774726897,0.6165553080920564,0.44566675610410517,0.35714285714285715,0.00741839762611276,0.014534883720930232,0.007320644216691069,0.30815623205054565,0.8092006033182504,0.44633943427620637,0.28728246318607764,0.5652173913043478,0.8813559322033898,0.6887417218543046,0.5252525252525253,0.6842105263157895,0.6236162361623616,0.6525096525096524,0.48424068767908307,0.785234899328859,0.5969387755102041,0.6782608695652175,0.5131578947368421
CRF18,CRF51,video59,1046,0.8709369024856597,0.8729911958733887,0.6921617630032503,0.7442713479312586,0.6170253419158171,1.0,0.5428571428571428,0.7037037037037037,0.5428571428571428,0.8697318007662835,1.0,0.930327868852459,0.8697318007662835,0.9285714285714286,0.325,0.48148148148148157,0.3170731707317073,0.9009287925696594,0.9965753424657534,0.9463414634146342,0.8981481481481481,0.7291666666666666,0.5303030303030303,0.6140350877192983,0.4430379746835443,0.6825396825396826,0.7678571428571429,0.7226890756302521,0.5657894736842105,1.0,0.6825396825396826,0.8113207547169812,0.6825396825396826
CRF18,CRF51,video60,2532,0.7180094786729858,0.6394344070709784,0.5534049136927163,0.5353927791486651,0.4046131024520586,1.0,0.4055727554179567,0.5770925110132159,0.4055727554179567,0.867699642431466,0.8188976377952756,0.8425925925925926,0.728,0.6329113924050633,0.5952380952380952,0.6134969325153375,0.4424778761061947,0.1891348088531187,0.8867924528301887,0.3117744610281924,0.18467583497053044,0.7619047619047619,0.5925925925925926,0.6666666666666666,0.5,0.024390243902439025,0.010638297872340425,0.014814814814814814,0.007462686567164179,1.0,0.5641025641025641,0.7213114754098361,0.5641025641025641
CRF18,CRF51,video61,4409,0.837604899070084,0.5229831626077508,0.5975993532300118,0.5247259105060713,0.4274655313373482,1.0,0.4888392857142857,0.6566716641679161,0.4888392857142857,0.7512,0.9730569948186528,0.8478555304740406,0.7358934169278997,0.0,0.0,0.0,0.0,0.9170844581565754,0.9296325254104769,0.9233158609978644,0.857554994590696,0.3894230769230769,1.0,0.5605536332179931,0.3894230769230769,0.0,0.0,0.0,0.0,0.6031746031746031,0.7916666666666666,0.6846846846846846,0.5205479452054794
CRF18,CRF51,video62,2032,0.8070866141732284,0.8916409745807234,0.833316308870381,0.8442535692598453,0.7493128054026428,1.0,1.0,1.0,1.0,0.8727655099894848,0.7757009345794392,0.8213755566551213,0.6968933669185559,0.9295774647887324,0.9428571428571428,0.9361702127659575,0.88,0.7014742014742015,0.8157142857142857,0.7542932628797886,0.6055143160127253,0.8867924528301887,0.8703703703703703,0.8785046728971964,0.7833333333333333,0.8508771929824561,1.0,0.919431279620853,0.8508771929824561,1.0,0.42857142857142855,0.6,0.42857142857142855
CRF18,CRF51,video63,3433,0.6973492572094379,0.6428658026258691,0.6279548324353152,0.5470645179901823,0.4364928719906502,1.0,0.5416666666666666,0.7027027027027027,0.5416666666666666,0.9713701431492843,0.8064516129032258,0.8812615955473098,0.7877280265339967,0.7454545454545455,0.9111111111111111,0.8200000000000001,0.6949152542372882,0.9335211267605634,0.725164113785558,0.816256157635468,0.6895547232625884,0.6349206349206349,0.16129032258064516,0.2572347266881029,0.14760147601476015,0.12045454545454545,1.0,0.21501014198782964,0.12045454545454545,0.09433962264150944,0.25,0.13698630136986303,0.07352941176470588
CRF18,CRF51,video64,2398,0.8323603002502085,0.6963828306305422,0.7475170284238499,0.7071075694305703,0.6062610141501324,0.648936170212766,1.0,0.7870967741935483,0.648936170212766,0.9789590254706534,0.8371212121212122,0.9025012761613068,0.8223255813953488,0.0,0.0,0.0,0.0,0.7191235059760956,0.9450261780104712,0.8167420814479638,0.6902485659655831,0.6326530612244898,0.9117647058823529,0.746987951807229,0.5961538461538461,0.9037037037037037,0.6815642458100558,0.7770700636942675,0.6354166666666666,0.991304347826087,0.8571428571428571,0.9193548387096774,0.8507462686567164
CRF18,CRF51,video65,1873,0.9620928990923652,0.774152485561517,0.818881385647454,0.7918394190688864,0.7399608538444838,1.0,0.9437751004016064,0.9710743801652892,0.9437751004016064,0.9818799546998868,0.9687150837988827,0.9752530933633297,0.9517014270032931,0.7310344827586207,0.9814814814814815,0.8379446640316206,0.7210884353741497,1.0,0.9664031620553359,0.9829145728643216,0.9664031620553359,0.918918918918919,0.8717948717948718,0.8947368421052632,0.8095238095238095,0.0,0.0,0.0,0.0,0.7872340425531915,1.0,0.880952380952381,0.7872340425531915
CRF18,CRF51,video66,1824,0.8541666666666666,0.765692119845282,0.6783283622935962,0.6819335908681365,0.5955814725825466,1.0,0.8,0.888888888888889,0.8,0.7900485436893204,1.0,0.8827118644067797,0.7900485436893204,0.5,0.0125,0.02439024390243903,0.012345679012345678,0.9767441860465116,0.9821182943603851,0.9794238683127571,0.9596774193548387,0.5769230769230769,0.7228915662650602,0.6417112299465241,0.47244094488188976,0.5161290322580645,0.37209302325581395,0.4324324324324324,0.27586206896551724,1.0,0.8586956521739131,0.9239766081871346,0.8586956521739131
